season,week,team,stadium,mov,expected_mov,error,games_played,win,loss,tie,wins_l16,losses_l16,ties_l16,mov_l16,hfa_l16,wins_l80,losses_l80,ties_l80,mov_l80,hfa_l80,wins_all_time,losses_all_time,ties_all_time,mov_all_time,hfa_all_time
2014,16,TEN,NAS00,,,,,,,,1.0,6.0,0.0,-9.429,-7.702,15.0,21.0,0.0,-2.556,-1.544,73.0,54.0,0.0,1.811,1.043
2014,17,TEN,NAS00,-17.0,-12.88,-4.12,128.0,0.0,1.0,0.0,1.0,7.0,0.0,-10.375,-7.254,15.0,22.0,0.0,-2.946,-1.614,73.0,55.0,0.0,1.664,1.003
2015,1,TEN,NAS00,,,,,,,,1.0,6.0,0.0,-9.571,-5.928,15.0,22.0,0.0,-2.946,-1.614,73.0,55.0,0.0,1.664,1.003
2015,2,TEN,NAS00,,,,,,,,1.0,6.0,0.0,-9.571,-5.928,14.0,22.0,0.0,-3.528,-2.194,73.0,55.0,0.0,1.664,1.003
2015,3,TEN,NAS00,-2.0,-10.267,8.267,129.0,0.0,1.0,0.0,1.0,7.0,0.0,-8.625,-4.153,14.0,23.0,0.0,-3.486,-1.911,73.0,56.0,0.0,1.636,1.059
2015,4,TEN,NAS00,,,,,,,,1.0,6.0,0.0,-9.714,-4.153,14.0,23.0,0.0,-3.486,-1.911,73.0,56.0,0.0,1.636,1.059
2015,5,TEN,NAS00,-1.0,-10.923,9.923,130.0,0.0,1.0,0.0,0.0,7.0,0.0,-10.143,-2.296,14.0,24.0,0.0,-3.421,-1.6,73.0,57.0,0.0,1.615,1.127
2015,6,TEN,NAS00,-28.0,-5.426,-22.574,131.0,0.0,1.0,0.0,0.0,8.0,0.0,-12.375,-4.831,14.0,24.0,0.0,-4.079,-1.853,73.0,58.0,0.0,1.389,0.946
2015,7,TEN,NAS00,-3.0,-13.376,10.376,132.0,0.0,1.0,0.0,0.0,8.0,0.0,-11.0,-2.087,14.0,25.0,0.0,-4.051,-1.54,73.0,59.0,0.0,1.356,1.018
2015,8,TEN,NAS00,,,,,,,,0.0,8.0,0.0,-11.0,-2.087,14.0,24.0,0.0,-3.868,-1.246,73.0,59.0,0.0,1.356,1.018
2015,9,TEN,NAS00,,,,,,,,0.0,8.0,0.0,-11.0,-2.087,14.0,23.0,0.0,-3.919,-1.378,73.0,59.0,0.0,1.356,1.018
2015,10,TEN,NAS00,-17.0,-15.235,-1.765,133.0,0.0,1.0,0.0,0.0,8.0,0.0,-12.75,-3.399,13.0,24.0,0.0,-4.757,-1.813,73.0,60.0,0.0,1.218,0.997
2015,11,TEN,NAS00,,,,,,,,0.0,8.0,0.0,-12.75,-3.399,13.0,24.0,0.0,-4.757,-1.813,73.0,60.0,0.0,1.218,0.997
2015,12,TEN,NAS00,-3.0,-4.646,1.646,134.0,0.0,1.0,0.0,0.0,9.0,0.0,-11.667,-2.838,13.0,25.0,0.0,-4.711,-1.722,73.0,61.0,0.0,1.187,1.002
2015,13,TEN,NAS00,3.0,-0.602,3.602,135.0,1.0,0.0,0.0,1.0,8.0,0.0,-8.111,0.123,14.0,25.0,0.0,-4.513,-1.586,74.0,61.0,0.0,1.2,1.021
2015,14,TEN,NAS00,,,,,,,,1.0,7.0,0.0,-8.5,0.669,13.0,25.0,0.0,-4.974,-2.236,74.0,61.0,0.0,1.2,1.021
2015,15,TEN,NAS00,,,,,,,,1.0,7.0,0.0,-8.5,0.669,12.0,25.0,0.0,-5.189,-2.134,74.0,61.0,0.0,1.2,1.021
2015,16,TEN,NAS00,-28.0,-13.325,-14.675,136.0,0.0,1.0,0.0,1.0,7.0,0.0,-9.875,-0.65,12.0,26.0,0.0,-5.789,-2.464,74.0,62.0,0.0,0.985,0.905
2015,17,TEN,NAS00,,,,,,,,1.0,7.0,0.0,-9.875,-0.65,12.0,26.0,0.0,-5.789,-2.464,74.0,62.0,0.0,0.985,0.905
2016,1,TEN,NAS00,-9.0,-3.968,-5.032,137.0,0.0,1.0,0.0,1.0,8.0,0.0,-9.778,-1.137,12.0,27.0,0.0,-5.872,-2.53,74.0,63.0,0.0,0.912,0.862
2016,2,TEN,NAS00,,,,,,,,1.0,7.0,0.0,-10.75,-2.312,12.0,26.0,0.0,-5.132,-1.665,74.0,63.0,0.0,0.912,0.862
2016,3,TEN,NAS00,-7.0,-6.877,-0.123,138.0,0.0,1.0,0.0,1.0,8.0,0.0,-10.333,-2.069,11.0,27.0,0.0,-5.763,-2.054,74.0,64.0,0.0,0.855,0.855
2016,4,TEN,NAS00,,,,,,,,1.0,7.0,0.0,-11.5,-3.568,11.0,26.0,0.0,-5.73,-1.925,74.0,64.0,0.0,0.855,0.855
2016,5,TEN,NAS00,,,,,,,,1.0,6.0,0.0,-9.143,-0.853,11.0,26.0,0.0,-5.73,-1.925,74.0,64.0,0.0,0.855,0.855
2016,6,TEN,NAS00,2.0,0.365,1.635,139.0,1.0,0.0,0.0,2.0,5.0,0.0,-8.429,-2.102,12.0,26.0,0.0,-5.526,-1.832,75.0,64.0,0.0,0.863,0.861
2016,7,TEN,NAS00,-8.0,-7.707,-0.293,140.0,0.0,1.0,0.0,2.0,6.0,0.0,-8.375,-1.876,11.0,27.0,0.0,-5.895,-1.947,75.0,65.0,0.0,0.8,0.852
2016,8,TEN,NAS00,14.0,0.853,13.147,141.0,1.0,0.0,0.0,3.0,6.0,0.0,-5.889,-0.206,12.0,27.0,0.0,-5.385,-1.56,76.0,65.0,0.0,0.894,0.94
2016,9,TEN,NAS00,,,,,,,,3.0,5.0,0.0,-4.5,-0.012,12.0,26.0,0.0,-5.395,-1.64,76.0,65.0,0.0,0.894,0.94
2016,10,TEN,NAS00,22.0,-13.38,35.38,142.0,1.0,0.0,0.0,4.0,5.0,0.0,-1.556,3.921,13.0,26.0,0.0,-4.692,-0.691,77.0,65.0,0.0,1.042,1.182
2016,11,TEN,NAS00,,,,,,,,4.0,4.0,0.0,-1.375,4.205,12.0,26.0,0.0,-4.974,-0.784,77.0,65.0,0.0,1.042,1.182
2016,12,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-2.0,4.291,12.0,26.0,0.0,-4.974,-0.784,77.0,65.0,0.0,1.042,1.182
2016,13,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-2.0,4.291,12.0,25.0,0.0,-4.541,-0.389,77.0,65.0,0.0,1.042,1.182
2016,14,TEN,NAS00,3.0,-13.698,16.698,143.0,1.0,0.0,0.0,4.0,4.0,0.0,-1.375,5.842,13.0,25.0,0.0,-4.342,0.06,78.0,65.0,0.0,1.056,1.291
2016,15,TEN,NAS00,,,,,,,,4.0,3.0,0.0,2.429,8.773,12.0,25.0,0.0,-4.541,-0.061,78.0,65.0,0.0,1.056,1.291
2016,16,TEN,NAS00,,,,,,,,4.0,3.0,0.0,2.429,8.773,12.0,25.0,0.0,-4.541,-0.061,78.0,65.0,0.0,1.056,1.291
2016,17,TEN,NAS00,7.0,-10.804,17.804,144.0,1.0,0.0,0.0,5.0,2.0,0.0,4.714,12.035,13.0,25.0,0.0,-4.237,0.409,79.0,65.0,0.0,1.097,1.405
2017,1,TEN,NAS00,-10.0,-1.688,-8.312,145.0,0.0,1.0,0.0,5.0,3.0,0.0,2.875,9.492,12.0,26.0,0.0,-4.579,-0.134,79.0,66.0,0.0,1.021,1.338
2017,2,TEN,NAS00,,,,,,,,5.0,2.0,0.0,4.286,10.866,12.0,26.0,0.0,-4.579,-0.134,79.0,66.0,0.0,1.021,1.338
2017,3,TEN,NAS00,6.0,-10.123,16.123,146.0,1.0,0.0,0.0,6.0,2.0,0.0,4.5,11.523,13.0,25.0,0.0,-4.263,0.485,80.0,66.0,0.0,1.055,1.44
2017,4,TEN,NAS00,,,,,,,,6.0,2.0,0.0,4.5,11.523,13.0,24.0,0.0,-3.541,1.152,80.0,66.0,0.0,1.055,1.44
2017,5,TEN,NAS00,,,,,,,,5.0,2.0,0.0,4.857,12.935,13.0,24.0,0.0,-3.541,1.152,80.0,66.0,0.0,1.055,1.44
2017,6,TEN,NAS00,14.0,-3.668,17.668,147.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,15.501,14.0,24.0,0.0,-3.079,1.587,81.0,66.0,0.0,1.143,1.55
2017,7,TEN,NAS00,,,,,,,,5.0,1.0,0.0,7.0,15.893,14.0,24.0,0.0,-3.079,1.587,81.0,66.0,0.0,1.143,1.55
2017,8,TEN,NAS00,,,,,,,,5.0,1.0,0.0,7.0,15.893,14.0,23.0,0.0,-2.784,1.701,81.0,66.0,0.0,1.143,1.55
2017,9,TEN,NAS00,3.0,-2.198,5.198,148.0,1.0,0.0,0.0,5.0,1.0,0.0,3.833,10.863,15.0,23.0,0.0,-2.632,1.793,82.0,66.0,0.0,1.155,1.575
2017,10,TEN,NAS00,4.0,-1.557,5.557,149.0,1.0,0.0,0.0,6.0,1.0,0.0,3.857,10.105,15.0,23.0,0.0,-2.632,1.774,83.0,66.0,0.0,1.174,1.601
2017,11,TEN,NAS00,,,,,,,,6.0,1.0,0.0,3.857,10.105,15.0,23.0,0.0,-2.632,1.774,83.0,66.0,0.0,1.174,1.601
2017,12,TEN,NAS00,,,,,,,,6.0,1.0,0.0,3.857,10.105,14.0,23.0,0.0,-3.189,1.463,83.0,66.0,0.0,1.174,1.601
2017,13,TEN,NAS00,11.0,1.851,9.149,150.0,1.0,0.0,0.0,6.0,1.0,0.0,5.0,9.027,15.0,23.0,0.0,-2.816,1.665,84.0,66.0,0.0,1.24,1.652
2017,14,TEN,NAS00,,,,,,,,6.0,1.0,0.0,5.0,9.027,15.0,23.0,0.0,-2.816,1.665,84.0,66.0,0.0,1.24,1.652
2017,15,TEN,NAS00,,,,,,,,6.0,1.0,0.0,5.0,9.027,14.0,23.0,0.0,-2.973,1.56,84.0,66.0,0.0,1.24,1.652
2017,16,TEN,NAS00,-4.0,-7.484,3.484,151.0,0.0,1.0,0.0,5.0,2.0,0.0,3.429,6.981,13.0,24.0,0.0,-3.757,1.018,84.0,67.0,0.0,1.205,1.664
2017,17,TEN,NAS00,5.0,-3.414,8.414,152.0,1.0,0.0,0.0,6.0,1.0,0.0,5.571,9.37,14.0,23.0,0.0,-3.378,1.613,85.0,67.0,0.0,1.23,1.708
2018,1,TEN,NAS00,,,,,,,,6.0,1.0,0.0,5.571,9.37,14.0,23.0,0.0,-3.378,1.613,85.0,67.0,0.0,1.23,1.708
2018,2,TEN,NAS00,3.0,-0.655,3.655,153.0,1.0,0.0,0.0,6.0,1.0,0.0,5.143,7.589,15.0,22.0,0.0,-2.919,1.889,86.0,67.0,0.0,1.242,1.721
2018,3,TEN,NAS00,,,,,,,,6.0,1.0,0.0,5.143,7.589,15.0,22.0,0.0,-2.919,1.889,86.0,67.0,0.0,1.242,1.721
2018,4,TEN,NAS00,3.0,-13.647,16.647,154.0,1.0,0.0,0.0,7.0,1.0,0.0,4.875,8.721,16.0,22.0,0.0,-2.763,2.278,87.0,67.0,0.0,1.253,1.818
2018,5,TEN,NAS00,,,,,,,,6.0,1.0,0.0,3.571,7.443,16.0,21.0,0.0,-2.784,2.691,87.0,67.0,0.0,1.253,1.818
2018,6,TEN,NAS00,-21.0,-3.225,-17.775,155.0,0.0,1.0,0.0,6.0,2.0,0.0,0.5,4.291,16.0,21.0,0.0,-3.27,2.199,87.0,68.0,0.0,1.11,1.691
2018,7,TEN,NAS00,,,,,,,,6.0,2.0,0.0,0.5,4.291,16.0,21.0,0.0,-3.27,2.199,87.0,68.0,0.0,1.11,1.691
2018,8,TEN,NAS00,,,,,,,,5.0,2.0,0.0,0.143,4.162,16.0,21.0,0.0,-3.27,2.199,87.0,68.0,0.0,1.11,1.691
2018,9,TEN,NAS00,,,,,,,,4.0,2.0,0.0,-0.5,3.929,16.0,21.0,0.0,-3.27,2.199,87.0,68.0,0.0,1.11,1.691
2018,10,TEN,NAS00,24.0,-10.293,34.293,156.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,8.267,17.0,20.0,0.0,-2.541,3.086,88.0,68.0,0.0,1.256,1.9
2018,11,TEN,NAS00,,,,,,,,5.0,2.0,0.0,3.0,8.267,17.0,20.0,0.0,-2.541,3.086,88.0,68.0,0.0,1.256,1.9
2018,12,TEN,NAS00,,,,,,,,4.0,2.0,0.0,1.667,8.12,16.0,20.0,0.0,-2.778,3.058,88.0,68.0,0.0,1.256,1.9
2018,13,TEN,NAS00,4.0,3.978,0.022,157.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,6.963,17.0,20.0,0.0,-2.595,2.976,89.0,68.0,0.0,1.274,1.888
2018,14,TEN,NAS00,21.0,4.574,16.426,158.0,1.0,0.0,0.0,6.0,2.0,0.0,4.375,8.146,18.0,19.0,0.0,-1.595,3.867,90.0,68.0,0.0,1.399,1.98
2018,15,TEN,NAS00,,,,,,,,6.0,1.0,0.0,5.571,8.812,18.0,19.0,0.0,-1.595,3.867,90.0,68.0,0.0,1.399,1.98
2018,16,TEN,NAS00,9.0,5.642,3.358,159.0,1.0,0.0,0.0,6.0,1.0,0.0,6.143,8.089,19.0,19.0,0.0,-1.316,3.853,91.0,68.0,0.0,1.447,1.989
2018,17,TEN,NAS00,-16.0,-2.28,-13.72,160.0,0.0,1.0,0.0,6.0,2.0,0.0,3.375,5.363,19.0,19.0,0.0,-1.711,3.602,91.0,69.0,0.0,1.338,1.891
2019,1,TEN,NAS00,,,,,,,,5.0,2.0,0.0,3.429,5.607,18.0,19.0,0.0,-1.811,3.782,91.0,69.0,0.0,1.338,1.891
2019,2,TEN,NAS00,-2.0,2.458,-4.458,161.0,0.0,1.0,0.0,5.0,3.0,0.0,2.75,4.349,18.0,20.0,0.0,-1.816,3.565,91.0,70.0,0.0,1.317,1.851
2019,3,TEN,NAS00,,,,,,,,4.0,3.0,0.0,2.714,2.592,18.0,19.0,0.0,-1.486,3.975,91.0,70.0,0.0,1.317,1.851
2019,4,TEN,NAS00,,,,,,,,4.0,3.0,0.0,2.714,2.592,18.0,19.0,0.0,-1.486,3.975,91.0,70.0,0.0,1.317,1.851
2019,5,TEN,NAS00,-7.0,2.818,-9.818,162.0,0.0,1.0,0.0,4.0,3.0,0.0,4.714,3.729,18.0,20.0,0.0,-1.632,3.612,91.0,71.0,0.0,1.265,1.779
2019,6,TEN,NAS00,,,,,,,,4.0,3.0,0.0,4.714,3.729,18.0,19.0,0.0,-1.595,3.473,91.0,71.0,0.0,1.265,1.779
2019,7,TEN,NAS00,3.0,-2.526,5.526,163.0,1.0,0.0,0.0,5.0,3.0,0.0,4.5,3.954,19.0,19.0,0.0,-1.474,3.527,92.0,71.0,0.0,1.276,1.802
2019,8,TEN,NAS00,4.0,2.743,1.257,164.0,1.0,0.0,0.0,6.0,3.0,0.0,4.444,3.654,20.0,19.0,0.0,-1.333,3.469,93.0,71.0,0.0,1.293,1.799
2019,9,TEN,NAS00,,,,,,,,5.0,3.0,0.0,2.0,-0.176,20.0,18.0,0.0,-0.605,4.167,93.0,71.0,0.0,1.293,1.799
2019,10,TEN,NAS00,3.0,-8.819,11.819,165.0,1.0,0.0,0.0,6.0,3.0,0.0,2.111,1.157,21.0,17.0,0.0,-0.395,4.59,94.0,71.0,0.0,1.303,1.86
2019,11,TEN,NAS00,,,,,,,,6.0,3.0,0.0,2.111,1.157,21.0,17.0,0.0,-0.395,4.59,94.0,71.0,0.0,1.303,1.86
2019,12,TEN,NAS00,22.0,1.549,20.451,166.0,1.0,0.0,0.0,6.0,3.0,0.0,4.111,3.427,22.0,16.0,0.0,0.632,5.236,95.0,71.0,0.0,1.428,1.972
2019,13,TEN,NAS00,,,,,,,,5.0,3.0,0.0,2.0,1.802,22.0,16.0,0.0,0.632,5.236,95.0,71.0,0.0,1.428,1.972
2019,14,TEN,NAS00,,,,,,,,5.0,3.0,0.0,2.0,1.802,22.0,16.0,0.0,0.632,5.236,95.0,71.0,0.0,1.428,1.972
2019,15,TEN,NAS00,-3.0,1.214,-4.214,167.0,0.0,1.0,0.0,4.0,4.0,0.0,0.5,0.855,22.0,16.0,0.0,0.605,4.908,95.0,72.0,0.0,1.401,1.935
2019,16,TEN,NAS00,-10.0,-7.078,-2.922,168.0,0.0,1.0,0.0,4.0,4.0,0.0,1.25,2.205,22.0,17.0,0.0,0.333,4.707,95.0,73.0,0.0,1.333,1.906
2019,17,TEN,NAS00,,,,,,,,4.0,4.0,0.0,1.25,2.205,22.0,16.0,0.0,0.368,4.57,95.0,73.0,0.0,1.333,1.906
2020,1,TEN,NAS00,,,,,,,,4.0,3.0,0.0,1.714,3.157,22.0,15.0,0.0,1.135,5.303,95.0,73.0,0.0,1.333,1.906
2020,2,TEN,NAS00,3.0,7.579,-4.579,169.0,1.0,0.0,0.0,5.0,3.0,0.0,1.875,2.19,23.0,14.0,0.0,1.297,4.899,96.0,73.0,0.0,1.343,1.868
2020,3,TEN,NAS00,,,,,,,,5.0,3.0,0.0,1.875,2.19,23.0,14.0,0.0,1.297,4.899,96.0,73.0,0.0,1.343,1.868
2020,4,TEN,NAS00,,,,,,,,5.0,2.0,0.0,3.143,3.905,23.0,14.0,0.0,1.297,4.899,96.0,73.0,0.0,1.343,1.868
2020,5,TEN,NAS00,26.0,2.753,23.247,170.0,1.0,0.0,0.0,6.0,2.0,0.0,6.0,6.323,24.0,13.0,0.0,2.459,5.575,97.0,73.0,0.0,1.488,1.993
2020,6,TEN,NAS00,6.0,7.05,-1.05,171.0,1.0,0.0,0.0,6.0,2.0,0.0,6.375,5.501,25.0,13.0,0.0,2.553,5.401,98.0,73.0,0.0,1.515,1.975
2020,7,TEN,NAS00,-3.0,1.217,-4.217,172.0,0.0,1.0,0.0,5.0,3.0,0.0,5.5,4.817,25.0,13.0,0.0,2.553,5.247,98.0,74.0,0.0,1.488,1.939
2020,8,TEN,NAS00,,,,,,,,5.0,3.0,0.0,5.5,4.817,24.0,13.0,0.0,2.541,5.291,98.0,74.0,0.0,1.488,1.939
2020,9,TEN,NAS00,7.0,2.942,4.058,173.0,1.0,0.0,0.0,5.0,3.0,0.0,6.0,3.847,25.0,13.0,0.0,2.658,5.259,99.0,74.0,0.0,1.52,1.952
2020,10,TEN,NAS00,-17.0,4.316,-21.316,174.0,0.0,1.0,0.0,5.0,4.0,0.0,3.444,1.051,25.0,14.0,0.0,2.154,4.577,99.0,75.0,0.0,1.414,1.818
2020,11,TEN,NAS00,,,,,,,,4.0,4.0,0.0,1.125,-1.374,25.0,13.0,0.0,2.947,5.084,99.0,75.0,0.0,1.414,1.818
2020,12,TEN,NAS00,,,,,,,,4.0,4.0,0.0,1.125,-1.374,25.0,13.0,0.0,2.947,5.084,99.0,75.0,0.0,1.414,1.818
2020,13,TEN,NAS00,-6.0,7.415,-13.415,175.0,0.0,1.0,0.0,4.0,5.0,0.0,0.333,-2.712,25.0,13.0,0.0,3.026,4.863,99.0,76.0,0.0,1.371,1.731
2020,14,TEN,NAS00,,,,,,,,4.0,4.0,0.0,0.75,-2.524,25.0,13.0,0.0,3.026,4.863,99.0,76.0,0.0,1.371,1.731
2020,15,TEN,NAS00,21.0,10.441,10.559,176.0,1.0,0.0,0.0,5.0,3.0,0.0,4.625,-0.839,26.0,12.0,0.0,3.763,5.144,100.0,76.0,0.0,1.483,1.781
2020,16,TEN,NAS00,,,,,,,,5.0,3.0,0.0,4.625,-0.839,26.0,12.0,0.0,3.763,5.144,100.0,76.0,0.0,1.483,1.781
2020,17,TEN,NAS00,,,,,,,,5.0,3.0,0.0,4.625,-0.839,26.0,12.0,0.0,3.763,5.144,100.0,76.0,0.0,1.483,1.781
2021,1,TEN,NAS00,-25.0,1.952,-26.952,177.0,0.0,1.0,0.0,4.0,4.0,0.0,1.125,-3.636,25.0,13.0,0.0,3.053,4.392,100.0,77.0,0.0,1.333,1.619
2021,2,TEN,NAS00,,,,,,,,4.0,4.0,0.0,1.125,-3.636,25.0,12.0,0.0,3.351,4.519,100.0,77.0,0.0,1.333,1.619
2021,3,TEN,NAS00,9.0,1.146,7.854,178.0,1.0,0.0,0.0,5.0,4.0,0.0,2.0,-2.359,25.0,12.0,0.0,3.216,4.376,101.0,77.0,0.0,1.376,1.654
2021,4,TEN,NAS00,,,,,,,,4.0,4.0,0.0,-1.0,-5.56,25.0,12.0,0.0,3.216,4.376,101.0,77.0,0.0,1.376,1.654
2021,5,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-2.0,-6.204,24.0,12.0,0.0,2.694,3.514,101.0,77.0,0.0,1.376,1.654
2021,6,TEN,NAS00,3.0,-8.11,11.11,179.0,1.0,0.0,0.0,4.0,3.0,0.0,-1.143,-4.015,25.0,12.0,0.0,2.703,3.72,102.0,77.0,0.0,1.385,1.707
2021,7,TEN,NAS00,24.0,-6.032,30.032,180.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,0.241,26.0,12.0,0.0,3.263,4.412,103.0,77.0,0.0,1.511,1.864
2021,8,TEN,NAS00,,,,,,,,4.0,3.0,0.0,1.286,-0.304,26.0,12.0,0.0,3.263,4.412,103.0,77.0,0.0,1.511,1.864
2021,9,TEN,NAS00,,,,,,,,4.0,2.0,0.0,4.333,3.198,25.0,12.0,0.0,3.27,4.08,103.0,77.0,0.0,1.511,1.864
2021,10,TEN,NAS00,2.0,0.23,1.77,181.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,2.994,26.0,12.0,0.0,3.237,4.019,104.0,77.0,0.0,1.514,1.863
2021,11,TEN,NAS00,-9.0,14.667,-23.667,182.0,0.0,1.0,0.0,5.0,3.0,0.0,2.375,-0.339,26.0,13.0,0.0,2.923,3.309,104.0,78.0,0.0,1.456,1.723
2021,12,TEN,NAS00,,,,,,,,5.0,2.0,0.0,3.571,1.529,25.0,13.0,0.0,2.816,2.928,104.0,78.0,0.0,1.456,1.723
2021,13,TEN,NAS00,,,,,,,,5.0,2.0,0.0,3.571,1.529,25.0,12.0,0.0,3.162,3.232,104.0,78.0,0.0,1.456,1.723
2021,14,TEN,NAS00,20.0,15.064,4.936,183.0,1.0,0.0,0.0,5.0,2.0,0.0,3.429,0.726,26.0,12.0,0.0,3.605,3.277,105.0,78.0,0.0,1.557,1.741
2021,15,TEN,NAS00,,,,,,,,5.0,2.0,0.0,3.429,0.726,25.0,12.0,0.0,3.541,2.929,105.0,78.0,0.0,1.557,1.741
2021,16,TEN,NAS00,3.0,-0.465,3.465,184.0,1.0,0.0,0.0,6.0,2.0,0.0,3.375,1.068,26.0,12.0,0.0,3.526,2.943,106.0,78.0,0.0,1.565,1.75
2021,17,TEN,NAS00,31.0,-0.681,31.681,185.0,1.0,0.0,0.0,7.0,1.0,0.0,10.375,8.398,27.0,12.0,0.0,4.231,3.68,107.0,78.0,0.0,1.724,1.912
2021,18,TEN,NAS00,,,,,,,,7.0,1.0,0.0,10.375,8.398,26.0,12.0,0.0,3.974,3.312,107.0,78.0,0.0,1.724,1.912
2022,1,TEN,NAS00,-1.0,2.928,-3.928,186.0,0.0,1.0,0.0,6.0,2.0,0.0,9.125,6.925,26.0,13.0,0.0,3.846,3.127,107.0,79.0,0.0,1.71,1.881
2022,2,TEN,NAS00,,,,,,,,6.0,2.0,0.0,9.125,6.925,26.0,13.0,0.0,3.846,3.127,107.0,79.0,0.0,1.71,1.881
2022,3,TEN,NAS00,2.0,5.85,-3.85,187.0,1.0,0.0,0.0,7.0,2.0,0.0,8.333,5.728,26.0,13.0,0.0,3.821,2.895,108.0,79.0,0.0,1.711,1.85
2022,4,TEN,NAS00,,,,,,,,6.0,2.0,0.0,9.0,5.055,25.0,13.0,0.0,3.816,2.825,108.0,79.0,0.0,1.711,1.85
2022,5,TEN,NAS00,,,,,,,,5.0,2.0,0.0,6.857,1.487,25.0,13.0,0.0,3.816,2.825,108.0,79.0,0.0,1.711,1.85
2022,6,TEN,NAS00,,,,,,,,5.0,2.0,0.0,6.857,1.487,25.0,13.0,0.0,3.816,2.825,108.0,79.0,0.0,1.711,1.85
2022,7,TEN,NAS00,9.0,3.123,5.877,188.0,1.0,0.0,0.0,6.0,2.0,0.0,7.125,2.035,25.0,13.0,0.0,3.763,2.738,109.0,79.0,0.0,1.75,1.871
2022,8,TEN,NAS00,,,,,,,,5.0,2.0,0.0,7.857,2.073,25.0,13.0,0.0,3.763,2.738,109.0,79.0,0.0,1.75,1.871
2022,9,TEN,NAS00,,,,,,,,5.0,1.0,0.0,10.667,6.363,25.0,13.0,0.0,3.763,2.738,109.0,79.0,0.0,1.75,1.871
2022,10,TEN,NAS00,7.0,10.307,-3.307,189.0,1.0,0.0,0.0,6.0,1.0,0.0,10.143,4.982,26.0,12.0,0.0,4.053,2.56,110.0,79.0,0.0,1.778,1.844
2022,11,TEN,NAS00,,,,,,,,6.0,1.0,0.0,10.143,4.982,25.0,12.0,0.0,4.027,2.401,110.0,79.0,0.0,1.778,1.844
2022,12,TEN,NAS00,-4.0,3.01,-7.01,190.0,0.0,1.0,0.0,5.0,2.0,0.0,6.714,3.275,25.0,13.0,0.0,3.816,2.154,110.0,80.0,0.0,1.747,1.797
2022,13,TEN,NAS00,,,,,,,,5.0,2.0,0.0,6.714,3.275,24.0,13.0,0.0,3.838,2.113,110.0,80.0,0.0,1.747,1.797
2022,14,TEN,NAS00,-14.0,12.031,-26.031,191.0,0.0,1.0,0.0,4.0,3.0,0.0,4.286,-0.938,24.0,14.0,0.0,3.368,1.373,110.0,81.0,0.0,1.665,1.652
2022,15,TEN,NAS00,,,,,,,,3.0,3.0,0.0,-0.167,-6.375,23.0,14.0,0.0,3.378,0.96,110.0,81.0,0.0,1.665,1.652
2022,16,TEN,NAS00,-5.0,6.839,-11.839,192.0,0.0,1.0,0.0,3.0,4.0,0.0,-0.857,-7.155,23.0,15.0,0.0,3.158,0.623,110.0,82.0,0.0,1.63,1.581
2022,17,TEN,NAS00,-14.0,-9.636,-4.364,193.0,0.0,1.0,0.0,3.0,4.0,0.0,-2.714,-7.218,23.0,15.0,0.0,3.342,0.976,110.0,83.0,0.0,1.549,1.551
2022,18,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-2.714,-7.218,23.0,15.0,0.0,3.342,0.976,110.0,83.0,0.0,1.549,1.551
2023,1,TEN,NAS00,,,,,,,,2.0,4.0,0.0,-3.5,-7.779,23.0,15.0,0.0,3.342,0.976,110.0,83.0,0.0,1.549,1.551
2023,2,TEN,NAS00,3.0,-1.597,4.597,194.0,1.0,0.0,0.0,3.0,4.0,0.0,-2.571,-6.011,24.0,15.0,0.0,3.333,1.069,111.0,83.0,0.0,1.557,1.566
2023,3,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-2.571,-6.011,23.0,15.0,0.0,2.789,0.194,111.0,83.0,0.0,1.557,1.566
2023,4,TEN,NAS00,24.0,-8.006,32.006,195.0,1.0,0.0,0.0,4.0,4.0,0.0,0.75,-1.259,24.0,15.0,0.0,3.333,1.01,112.0,83.0,0.0,1.672,1.722
2023,5,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-0.429,-2.278,24.0,15.0,0.0,3.333,1.01,112.0,83.0,0.0,1.672,1.722
2023,6,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-0.429,-2.278,23.0,15.0,0.0,3.316,1.036,112.0,83.0,0.0,1.672,1.722
2023,7,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-0.429,-2.278,22.0,15.0,0.0,2.838,0.62,112.0,83.0,0.0,1.672,1.722
2023,8,TEN,NAS00,5.0,-0.04,5.04,196.0,1.0,0.0,0.0,3.0,4.0,0.0,-0.714,-1.086,23.0,15.0,0.0,2.895,0.736,113.0,83.0,0.0,1.689,1.739
2023,9,TEN,NAS00,,,,,,,,3.0,4.0,0.0,-0.714,-1.086,22.0,15.0,0.0,2.73,0.666,113.0,83.0,0.0,1.689,1.739
